"Classe","Num","Mahalanobis Distance","Outlier","Área","Perímetro","Comprimento do núcleo","Largura do núcleo","Coeficiente de assimetria","Comprimento de kernel","Taxa de diâmetro equivalente"
"Cammeo","519",32.284,"TRUE",11809,455.0830078,185.420105,83.6137619,0.892553151,12318,0.648846149
"Cammeo","52",65.615,"TRUE",15746,503.2309875,204.8744354,99.44870758,0.874284983,16171,0.753036797
"Cammeo","523",21.579,"TRUE",11493,447.1539917,185.5311127,79.75233459,0.902895749,11801,0.570089281
"Cammeo","524",24.985,"TRUE",13235,465.8160095,193.5456238,88.63944244,0.888964057,13629,0.56547749
"Cammeo","525",18.251,"TRUE",16593,524.8380127,218.1038208,97.8526001,0.893706799,16814,0.593285203
"Cammeo","535",41.451,"TRUE",16024,527.4210205,226.2627716,91.60111237,0.914385796,16355,0.535686851
"Cammeo","538",18.249,"TRUE",13201,461.5190125,192.8850861,87.83331299,0.890304327,13408,0.634907663
"Cammeo","539",67.413,"TRUE",14843,510.1019897,220.0358582,86.50135803,0.919485509,15155,0.533153713
"Cammeo","54",53.62,"TRUE",15136,518.6439819,221.7091064,88.20763397,0.917449176,15469,0.529712319
"Cammeo","541",22.579,"TRUE",16606,516.3649902,211.5942078,101.7699051,0.876738489,17032,0.707119763
"Cammeo","544",39.413,"TRUE",12417,455.0830078,187.2952118,85.6113739,0.889418781,12851,0.65876174
"Cammeo","546",58.805,"TRUE",13919,472.2279968,194.6864014,91.62575531,0.882329345,14169,0.701385736
"Cammeo","550",27.704,"TRUE",15178,514.7420044,219.332962,89.0112381,0.913949907,15638,0.787567437
"Cammeo","556",387.635,"TRUE",14944,512.1370239,227.4162598,84.24710846,0.928851068,15147,0.812350512
"Cammeo","560",68.361,"TRUE",15401,499.2640076,202.6498871,97.76850128,0.875923336,15760,0.617324054
"Cammeo","564",17.557,"TRUE",17250,528.098999,220.7989349,101.2491608,0.888664365,17570,0.839661241
"Cammeo","567",18.81,"TRUE",13368,487.5509949,202.5396271,86.57293701,0.904045105,13965,0.718246281
"Cammeo","568",161.335,"TRUE",14586,484.053009,196.4033966,95.85621643,0.872811317,14976,0.771541893
"Cammeo","57",28.565,"TRUE",12950,468.5700073,196.6167908,84.80031586,0.902209818,13584,0.761809528
"Cammeo","572",21.965,"TRUE",13658,499.3739929,206.5097351,85.75654602,0.909699857,14177,0.540268958
"Cammeo","573",19.628,"TRUE",13072,484.7879944,206.8869324,81.92671967,0.918251574,13593,0.704158604
"Cammeo","576",19.745,"TRUE",12752,462.3599854,190.7341766,86.67176056,0.890792012,13112,0.628425002
"Cammeo","577",29.948,"TRUE",13153,479.5620117,207.9239349,80.94250488,0.921115637,13339,0.684766769
"Cammeo","578",340.139,"TRUE",13857,498.0289917,220.266571,80.39958191,0.931003451,14053,0.507954538
"Cammeo","581",154.456,"TRUE",14850,511.9909973,223.1473694,85.49973297,0.923684597,15131,0.576699018
"Cammeo","582",18.675,"TRUE",14560,487.1289978,200.7395172,93.22658539,0.885617316,14867,0.67345053
"Cammeo","590",53.61,"TRUE",14522,499.8250122,217.6743622,85.6878891,0.919259667,14719,0.531941414
"Cammeo","591",20.179,"TRUE",16566,527.5859985,217.094574,98.10107422,0.892077863,16987,0.751906335
"Cammeo","594",42.92,"TRUE",14483,512.7210083,215.768158,86.2791214,0.916572034,14912,0.532287121
"Cammeo","595",44.153,"TRUE",13853,471.6409912,195.2124939,91.29154205,0.883912563,14213,0.653320134
"Cammeo","596",56.737,"TRUE",15700,525.809021,224.0388794,90.31891632,0.915138543,16308,0.676170349
"Cammeo","597",19.135,"TRUE",13777,480.8359985,197.0058746,90.18474579,0.889067054,14266,0.632639945
"Cammeo","601",31.966,"TRUE",18313,538.4979858,222.4642487,106.1847458,0.878734171,18724,0.624420345
"Cammeo","602",128.335,"TRUE",13605,466.9370117,191.5222321,91.73204803,0.877835155,13919,0.612010777
"Cammeo","604",24.133,"TRUE",15301,515.5269775,220.2921295,89.46644592,0.913816929,15690,0.537669539
"Cammeo","605",21.948,"TRUE",14277,492.0310059,213.2996216,85.51837158,0.91610837,14481,0.542521656
"Cammeo","620",88.883,"TRUE",14682,505.0310059,219.886322,86.04150391,0.920263171,15155,0.552911043
"Cammeo","622",37.444,"TRUE",14985,516.9609985,219.5333862,88.00939178,0.91612488,15412,0.622973323
"Cammeo","623",55.426,"TRUE",14826,514.5319824,219.3729401,86.88575745,0.918222845,15170,0.543076932
"Cammeo","628",33.709,"TRUE",14536,501.92099,216.3705444,86.67998505,0.916249096,14988,0.54405272
"Cammeo","631",1257.877,"TRUE",16156,495.7139893,197.2743073,105.5379791,0.84486419,16434,0.709405482
"Cammeo","632",26.088,"TRUE",15554,502.0960083,206.2775269,97.22338867,0.881960571,15826,0.827340424
"Cammeo","633",228.353,"TRUE",12347,438.8059998,181.8926849,86.87766266,0.878560305,12529,0.806571722
"Cammeo","636",26.017,"TRUE",15398,518.7449951,215.329071,93.0628891,0.90178299,15753,0.798154652
"Cammeo","639",108.115,"TRUE",15480,494.276001,201.7870026,98.61820221,0.872438312,15760,0.662387669
"Cammeo","641",31.864,"TRUE",14243,481.322998,198.6628876,92.82254028,0.884132385,14592,0.794499934
"Cammeo","642",35.727,"TRUE",15056,499.17099,202.8936005,96.13976288,0.880609214,15517,0.703551412
"Cammeo","643",71.045,"TRUE",15072,511.1759949,221.7821045,87.38172913,0.919111252,15392,0.550877213
"Cammeo","647",166.152,"TRUE",16318,537.4470215,232.0368195,90.71050262,0.920419753,16592,0.598167181
"Cammeo","65",20.45,"TRUE",17313,531.9840088,225.5345917,98.44350433,0.899709284,17582,0.569881499
"Cammeo","651",43.141,"TRUE",12809,455.1440125,189.0794678,87.2080307,0.887283623,13025,0.590004623
"Cammeo","652",56.94,"TRUE",13183,464.571991,190.6912689,88.76956177,0.885040224,13473,0.593909085
"Cammeo","653",534.982,"TRUE",14528,475.447998,192.1985626,97.41742706,0.862029433,14795,0.629490018
"Cammeo","659",127.199,"TRUE",13853,479.7229919,193.401886,92.85980988,0.877192378,14338,0.586370349
"Cammeo","660",19.525,"TRUE",16138,531.059021,224.3472137,92.94733429,0.910139799,16482,0.539660275
"Cammeo","666",209.688,"TRUE",14730,483.7059937,196.4512634,96.88642883,0.869925559,15006,0.653099239
"Cammeo","670",42.951,"TRUE",14289,502.8139954,216.6083832,85.56938171,0.918663085,14612,0.541004062
"Cammeo","678",24.06,"TRUE",17253,536.6939697,223.6270599,98.94525146,0.896789968,17678,0.672998905
"Cammeo","679",28.124,"TRUE",13822,491.6610107,212.1354065,83.65462494,0.9189623,14073,0.65469873
"Cammeo","682",30.194,"TRUE",14471,491.3420105,200.4131622,92.8194046,0.886285007,14736,0.585965335
"Cammeo","684",22.836,"TRUE",13277,463.9679871,193.0608978,88.17571259,0.889608026,13454,0.610156238
"Cammeo","685",85.052,"TRUE",12988,461.9909973,188.7729034,88.50921631,0.88326925,13259,0.595151901
"Cammeo","69",64.733,"TRUE",14053,497.052002,216.191864,84.159935,0.921117961,14416,0.808387041
"Cammeo","690",49.042,"TRUE",14784,481.9859924,200.0271606,94.9805603,0.880073071,15005,0.721593142
"Cammeo","691",18.523,"TRUE",16963,536.03302,220.3275757,99.40977478,0.892427504,17467,0.592076778
"Cammeo","694",57.628,"TRUE",13684,505.6549988,213.5936279,83.5105896,0.920399666,14158,0.577627718
"Cammeo","695",464.341,"TRUE",13424,461.4689941,186.5067444,92.67175293,0.867818415,13702,0.675523341
"Cammeo","697",508.191,"TRUE",14725,472.9020081,193.1235504,97.71608734,0.862546921,15084,0.634315491
"Cammeo","7",22.578,"TRUE",15757,509.2810059,207.2966766,98.33613586,0.88032347,16150,0.58970809
"Cammeo","70",178.078,"TRUE",11549,440.2479858,179.1168823,84.49580383,0.881740093,11961,0.595401347
"Cammeo","706",53.1,"TRUE",15762,507.6409912,205.6005554,99.32084656,0.875578046,16261,0.663635194
"Cammeo","708",20.022,"TRUE",15226,500.1700134,205.3150024,96.1776886,0.88349551,15594,0.793434083
"Cammeo","709",22.926,"TRUE",14226,491.3890076,213.7867126,85.35411835,0.91684258,14483,0.664393783
"Cammeo","71",23.945,"TRUE",16490,520.3189697,212.0107574,101.6800079,0.877488136,16873,0.629365265
"Cammeo","713",133.182,"TRUE",12158,441.4779968,182.2872925,85.52101135,0.883115768,12359,0.71551317
"Cammeo","716",174.218,"TRUE",15373,489.131012,200.1409149,98.96591187,0.869188309,15617,0.776414156
"Cammeo","72",19.616,"TRUE",14011,475.8729858,197.7286377,91.15908051,0.887383878,14315,0.777611256
"Cammeo","722",31.056,"TRUE",14712,503.7109985,217.609726,87.28523254,0.916030288,15109,0.803144455
"Cammeo","724",45.009,"TRUE",12975,458.5469971,189.8183441,87.6550293,0.886992514,13254,0.709016383
"Cammeo","726",19.819,"TRUE",17338,530.0440063,222.0843658,100.549118,0.89163655,17725,0.792449355
"Cammeo","729",61.77,"TRUE",15269,519.7659912,222.4195557,88.28182983,0.917855024,15620,0.56574899
"Cammeo","731",75.032,"TRUE",14840,512.0079956,220.5143127,86.4150238,0.920016587,15160,0.564172745
"Cammeo","735",30.221,"TRUE",13913,493.6069946,212.9854736,83.99134827,0.91895926,14218,0.57212764
"Cammeo","737",63.423,"TRUE",13657,469.2369995,193.1074219,90.77803802,0.88261801,13930,0.615346491
"Cammeo","739",525.055,"TRUE",13651,502.0799866,222.0735626,79.33726501,0.934006214,14034,0.792648911
"Cammeo","743",82.049,"TRUE",15448,521.3179932,224.8905334,88.73651123,0.918863118,15847,0.705388129
"Cammeo","745",21.634,"TRUE",13683,490.7929993,210.2819672,84.04502106,0.916655719,14187,0.773925364
"Cammeo","747",94.39,"TRUE",13933,471.7139893,193.5167236,91.87624359,0.880109072,14177,0.744642198
"Cammeo","752",70.659,"TRUE",12375,451.0809937,185.7811584,86.23738098,0.885736704,12755,0.649742723
"Cammeo","758",25.154,"TRUE",15004,506.9440002,218.6036224,88.09037018,0.915213883,15277,0.714884698
"Cammeo","767",234.549,"TRUE",15123,518.2579956,226.3814392,85.84078217,0.925320268,15378,0.636918783
"Cammeo","768",22.529,"TRUE",12974,460.4169922,191.3257751,87.28570557,0.889869571,13310,0.677210569
"Cammeo","769",73.093,"TRUE",15513,522.5040283,224.2758331,89.0146637,0.917862654,15967,0.566167891
"Cammeo","772",29.508,"TRUE",15375,494.3160095,204.4707336,96.98160553,0.880360305,15631,0.739182711
"Cammeo","773",28.643,"TRUE",17856,530.4160156,223.2923584,102.9012756,0.887485027,18062,0.795721948
"Cammeo","775",121.059,"TRUE",17404,521.8649902,211.0630188,106.337822,0.863808513,17739,0.684657753
"Cammeo","783",408.415,"TRUE",14479,473.9570007,193.1318207,96.94859314,0.864878416,14812,0.636635423
"Cammeo","793",29.414,"TRUE",13024,459.7709961,191.9049988,88.03444672,0.888570666,13325,0.779693484
"Cammeo","796",20.296,"TRUE",10785,437.8840027,181.2658081,77.65930176,0.903576076,11209,0.550142825
"Cammeo","806",86.949,"TRUE",14750,482.8250122,198.5033569,95.47468567,0.876735628,15046,0.605500817
"Cammeo","811",18.736,"TRUE",14645,485.1130066,201.1537781,93.58039856,0.88519603,14889,0.646407127
"Cammeo","816",132.944,"TRUE",13789,494.3800049,216.9155121,82.15644836,0.925499618,14109,0.532743514
"Cammeo","818",29.096,"TRUE",14880,502.881012,217.9986572,87.55461121,0.915802419,15129,0.576699495
"Cammeo","82",56.239,"TRUE",13683,492.9750061,213.9091949,83.12070465,0.921415269,14070,0.761266291
"Cammeo","826",81.115,"TRUE",14291,481.2399902,196.5010071,93.87129211,0.878515363,14618,0.589198112
"Cammeo","829",19.927,"TRUE",13652,486.6279907,210.3452301,83.2991333,0.918245554,13950,0.579801261
"Cammeo","83",162.388,"TRUE",12161,445.0480042,182.3347473,86.27270508,0.880978882,12428,0.602805614
"Cammeo","830",23.07,"TRUE",13574,488.4970093,210.6863098,83.74446869,0.917609036,13856,0.551676512
"Cammeo","832",29.369,"TRUE",14025,475.9570007,197.3919067,91.75456238,0.885397613,14423,0.679901123
"Cammeo","845",418.307,"TRUE",15307,489.4710083,197.202652,100.132988,0.861494482,15628,0.679103792
"Cammeo","846",109.539,"TRUE",11377,452.4079895,201.3062592,72.28141785,0.933313727,11555,0.525545061
"Cammeo","849",24.341,"TRUE",13334,470.5239868,194.3191986,89.29185486,0.888171971,13738,0.624309421
"Cammeo","85",18.778,"TRUE",12518,473.3840027,203.9220581,80.00766754,0.919818401,12778,0.680326104
"Cammeo","850",29.68,"TRUE",11671,459.7799988,199.4032135,75.45848083,0.925633371,12110,0.64320749
"Cammeo","854",425.252,"TRUE",14989,484.3099976,195.342041,98.7004776,0.862961292,15393,0.761056125
"Cammeo","855",22.52,"TRUE",16302,526.3400269,225.3229675,92.99416351,0.91086024,16669,0.608351707
"Cammeo","856",145.894,"TRUE",15739,525.0009766,228.2445984,88.84927368,0.921122789,15978,0.573244452
"Cammeo","857",43.473,"TRUE",14851,512.3189697,218.0083618,88.49666595,0.913903058,15556,0.717751682
"Cammeo","86",47.6,"TRUE",13302,482.6900024,209.39711,81.748909,0.92064476,13827,0.595327616
"Cammeo","869",32.52,"TRUE",14569,500.368988,216.6696625,86.45754242,0.916938186,14801,0.806699872
"Cammeo","87",89.657,"TRUE",16418,534.9899902,230.1585846,91.78717804,0.917038023,16736,0.646276176
"Cammeo","870",230.165,"TRUE",15306,524.6849976,227.7818604,87.04252625,0.924108148,15837,0.512506306
"Cammeo","874",17.41,"TRUE",13338,462.5339966,194.2583313,88.38234711,0.890505075,13639,0.743105471
"Cammeo","877",56.724,"TRUE",13785,489.9159851,213.3764191,82.78991699,0.921659648,14130,0.796636641
"Cammeo","882",31.711,"TRUE",13118,480.0859985,207.1090393,81.70571136,0.918893456,13652,0.568765163
"Cammeo","885",147.609,"TRUE",12621,444.5880127,184.9431305,87.62445831,0.880637109,12832,0.733992457
"Cammeo","890",17.822,"TRUE",11421,441.1610107,189.5218506,77.25662231,0.91314286,11610,0.551792443
"Cammeo","897",18.161,"TRUE",11359,441.3659973,185.1977081,78.98223114,0.904499233,11755,0.580725968
"Cammeo","9",119.803,"TRUE",14534,483.6409912,196.6508179,95.05068207,0.875428557,14932,0.649651349
"Cammeo","900",48.113,"TRUE",12919,474.6010132,207.9302063,79.46932983,0.924082816,13187,0.633781374
"Cammeo","901",36.253,"TRUE",13935,483.243988,196.7861023,91.71784973,0.884743154,14428,0.593231142
"Cammeo","905",26.006,"TRUE",15350,498.1789856,204.6212006,96.8934021,0.880779982,15751,0.66369766
"Cammeo","907",19.197,"TRUE",13650,491.0239868,210.6749725,83.69099426,0.917709708,14011,0.538589001
"Cammeo","913",17.49,"TRUE",11571,432.67099,183.7055969,80.56020355,0.898717105,11741,0.66222173
"Cammeo","915",45.982,"TRUE",14019,482.45401,197.1981964,92.67004395,0.882701814,14411,0.576154828
"Cammeo","916",615.915,"TRUE",11874,433.8439941,176.6112518,87.04949188,0.870092988,12138,0.734413683
"Cammeo","922",32.903,"TRUE",10761,429.0180054,183.5671082,75.22785187,0.91217041,11031,0.57879734
"Cammeo","923",62.281,"TRUE",15907,527.3499756,226.8930054,90.79046631,0.916451156,16288,0.573845625
"Cammeo","926",39.433,"TRUE",13468,470.7630005,194.4734955,89.74106598,0.887162805,14022,0.69183749
"Cammeo","930",52.015,"TRUE",14934,488.2709961,201.0799561,95.97958374,0.878729284,15193,0.650378883
"Cammeo","938",57.75,"TRUE",13852,490.2789917,213.9856873,82.96648407,0.921777308,14158,0.728324294
"Cammeo","939",21.314,"TRUE",14935,489.2340088,202.4066467,94.64573669,0.883939147,15251,0.609044909
"Cammeo","963",330.436,"TRUE",14359,506.0889893,223.260849,82.48140717,0.929254711,14698,0.537870824
"Cammeo","97",365.721,"TRUE",13677,494.6350098,219.5995636,79.63166046,0.931936264,13936,0.532096148
"Cammeo","971",44.79,"TRUE",11836,456.3789978,201.8695984,75.45857239,0.927509904,12084,0.753213704
"Cammeo","979",25.085,"TRUE",14511,510.2850037,216.3464966,87.13011169,0.915317059,14957,0.529985368
"Cammeo","98",21.945,"TRUE",12921,476.7460022,206.2226257,80.40367889,0.920862377,13218,0.546920657
"Cammeo","984",30.942,"TRUE",13806,494.0320129,212.3868866,83.93067169,0.918604493,14247,0.533627093
"Cammeo","985",37.767,"TRUE",13623,493.5679932,211.730484,82.92393494,0.920114875,14065,0.52655381
"Cammeo","99",57.75,"TRUE",13251,460.5320129,190.9163055,88.99755859,0.884700418,13528,0.749915123
"Cammeo","992",31.79,"TRUE",12344,466.8420105,204.1087799,77.81432343,0.924476326,12596,0.721280813
"Cammeo","996",367.162,"TRUE",12789,454.3890076,183.6245575,89.72113037,0.872501254,13114,0.695054352
"Cammeo","998",21.011,"TRUE",12079,445.9949951,190.6735992,81.13324738,0.904954433,12462,0.642670929
"Cammeo","999",35.56,"TRUE",14868,510.4339905,219.333786,88.03911591,0.915905774,15190,0.796699166
